,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
3372,32,210,27,13,106,97,133,86,789,197,13,1135,988,2,40,49,42,181,553,1187,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3373,16456,86,109,86,86,8159,40,49,591,97,9527,1379,380,28,13,213,203,6,20421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3374,86,369,86,65,103,37,21,88,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3375,19352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3376,121,8067,731,797,1116,34,196,86,86,180,177,22,2,362,88,17,1825,8,33,382,2,56,294,1880,185,112,68,441,569,9,1307,7,14569,25,138,100,1805,20,293,597,619,0,0,0,0,0,0,0,0,0,1.0
3377,797,13,459,26,60,65,52,35,1339,1373,194,23,120,1280,86,34,247,1541,35,134,97,3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3378,476,88,65,88,32,60,161,362,101,183,8856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3379,50,10,59,90,428,2,26,1,56,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3380,75,2367,3122,25,16,1,125,1065,52,17,72,1266,2,16,143,18,1451,12236,25,101,1,11,1365,240,69,14,4001,4,266,57,14,291,4,240,69,65,4,240,3,186,27,25,65,56,6,133,5415,42,277,482,1.0
3381,66,6,17,5,1473,4,2,55,1,362,126,52,2,839,181,45,360,23,220,1,182,14,106,2,1116,140,155,125,295,62,480,152,2260,23,57,6,36,809,1018,436,316,12,541,102,12,62,7,20,1295,3876,1.0
3382,2781,113,1227,121,5,1197,15,6,14,1045,121,1,127,273,143,14,1324,6,25,55,99,3,1437,81,6,1893,2922,242,1699,8027,88,13063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3383,195,591,126,2,112,142,22,65,602,244,293,239,46,87,3193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3384,17,97,1,161,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3385,422,5728,3,9763,149,7,820,560,53,14,86,15,547,27,47,8282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3386,17,43,143,22,46,3855,1581,27,8,618,44,79,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3387,2,16,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3388,402,12,308,17,275,354,1825,10,724,4,381,54,142,45,194,12,2,247,13,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3389,333,94,142,25,78,52,184,151,58,2,103,204,514,93,39,25,23,23,513,27,20,92,6,301,48,317,21,25,24,88,66,15390,36,89,10,759,360,126,17,21,23,360,739,15391,2,24,16,1,56,984,1.0
3390,21,525,22,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3391,6,482,2,434,396,4,40,49,4727,19502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3392,25,99,3,700,54,51,91,371,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3393,65,20,10855,21,140,1493,40,67,6,150,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3394,2,109,53,714,376,1,81,45,46,379,1374,101,136,12,45,27,1656,7829,46,8,1188,253,4,2,25,342,18,948,3,6440,2,103,69,14,353,2,64,147,86,5,123,844,4,652,48,155,135,143,362,13,1.0
3395,253,3179,2,11,404,1390,131,1564,161,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3396,25,61,1888,3,194,14,296,32,21,24,6020,251,194,24,6020,751,62,20,4621,16044,45,167,97,1676,86,6781,80,116,862,21,135,1,80,10,159,231,779,4,32,343,16045,0,0,0,0,0,0,0,0,0,1.0
3397,107,1033,223,10,125,145,33,9706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3398,26,25,346,564,1,221,2935,578,40,362,90,57,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3399,6528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3400,131,8274,7,1197,80,27,1799,368,58,1998,417,90,8318,1242,68,638,38,82,362,27,475,5341,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3401,124,888,2381,45,1,108,15,3,392,228,25,182,58,1038,255,17,482,43,15,189,62,336,6,164,198,3,3713,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3402,14481,40,12,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3403,2,29,2446,87,1067,7,105,3122,143,202,7,378,86,56,251,41,693,824,685,126,14,18852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3404,158,20,8,202,1653,119,7,3,219,1682,140,386,82,23,1237,27,1083,2,29,373,3748,169,59,28,6,52,6,64,2,31,1071,14,86,350,549,21,6,48,75,185,1184,14,0,0,0,0,0,0,0,0,1.0
3405,8,5272,124,247,38,92,2273,665,445,1264,175,119,17,396,15,406,6,3473,189,78,223,84,106,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3406,17,1082,7,71,27,564,7,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3407,21,157,16,1,11,302,62,7,142,90,5871,13,1325,13,18,32,52,195,8,306,15,361,5,310,20,126,101,20,2639,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3408,227,269,198,27,963,62,63,149,25,40,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3409,24,927,124,296,62,3,17921,1,20,298,33,185,90,226,963,21,6,24,65,86,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3410,347,62,7918,59,2518,13859,95,103,7890,62,33,10,141,86,195,223,2,86,20,86,14,7,110,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3411,212,188,25,231,198,4,247,68,81,72,6,73,105,23,84,2657,4,6,65,161,22,21,26,25,2125,270,3264,20,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3412,711,59,1,6212,9123,283,43,51,261,21,131,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3413,25,23,320,181,143,81,27,362,809,575,170,13,157,189,362,69,175,21,93,2,181,207,15,125,401,76,4,60,40,49,69,3948,597,4444,21,42,2,112,677,15,223,36,25,86,1,276,45,25,120,36,1.0
3414,100,32,69,204,1151,8160,27,139,10,538,143,127,28,27,422,38,14,187,429,1116,13,21,277,89,34,6,341,331,443,165,120,65,226,15,81,14,93,6,681,66,120,65,113,1191,1823,4,52,342,112,14,1.0
3415,65,226,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3416,739,85,1,1130,455,26,25,22,6,5415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3417,2,674,503,6,112,15,1117,49,66,3018,18154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3418,125,25,3180,62,162,8750,3080,575,1228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3419,29,114,140,136,198,4,25,16,48,22,1379,6224,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3420,17,54,231,37,39,7,141,608,97,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3421,86,602,85,90,99,11729,6655,9,2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3422,93,25,524,9,406,168,255,193,20,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3423,2,56,22,109,126,14,124,236,5202,89,2421,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3424,12,750,65,2,58,231,3213,336,739,684,49,61,750,112,123,148,226,12,11,1681,336,154,2,16,1,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3425,158,2,65,39,1568,86,495,181,88,20,388,64,97,142,45,410,12,3,180,64,741,91,12,39,65,63,1376,8781,157,14,4286,3,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3426,175,750,632,65,52,10,106,1,16084,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3427,165,25,226,7,5,2085,55,2858,587,2136,1420,2275,1166,739,138,5341,106,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3428,86,37,78,183,243,6,125,130,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3429,168,194,345,62,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3430,6104,113,140,406,12,739,125,51,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3431,2,55,393,15,80,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3432,52,14,3,3854,7,69,14593,19,13,6335,2162,142,134,11259,7,14,3600,9,20,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3433,6,409,8,3702,6,897,51,159,619,1962,21,2,296,283,4830,86,55,2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3434,533,797,332,27,616,2,157,35,4566,8013,5,1400,21,21,431,8,1541,1492,332,13,5309,2399,4,36,75,14824,249,65,135,4136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3435,8,2218,10467,159,11,3,205,7,8,142,694,4301,6,14,48,11,9,62,28,5915,389,15,785,99,386,36,3,183,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3436,859,8,28,1220,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3437,263,194,142,8,98,172,137,18701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3438,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3439,21,18,246,65,107,443,482,66,2,55,182,65,1,688,371,97,18,32,65,140,488,711,126,18627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3440,2,88,17,396,1,782,62,69,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3441,26,14,5672,6,125,1342,195,160,4,93,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3442,124,7019,142,1117,362,82,7637,7,18,3,5,1183,7,12,972,45,19788,21,113,273,21,152,11,298,48,276,49,51,25,3798,113,64,154,5,317,97,766,17,232,4181,1,99,159,329,7,4349,140,11,202,4205,1.0
3443,26,2,393,385,27,244,1121,141,2036,128,227,78,134,111,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3444,21,226,1,5341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3445,38,134,285,312,615,124,237,5243,20,2074,33,6258,27,21,25,867,233,512,42,762,597,3,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3446,14,189,40,65,214,6,109,6,73,746,25,5,1100,9,134,486,1140,8769,4,1977,6,25,283,161,301,92,490,7,20,2388,3,1850,10,2863,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3447,53,86,35,84,207,378,65,121,628,132,120,6,35,468,13905,69,293,536,4,115,1671,214,2071,59,32,105,5,319,5037,7353,2,839,142,40,49,4,36,76,594,4301,45,62,5781,4,175,5829,531,8,4445,0,1.0
3448,19252,19253,19254,16320,14060,4,176,171,169,156,3852,3,371,158,86,293,10099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3449,360,131,8927,62,390,3,49,65,60,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3450,123,4046,1967,12,86,109,561,103,1060,115,47,34,72,674,1,11,79,134,358,313,482,8394,12801,6647,36,36,237,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3451,12,121,41,618,4,25,38,171,63,141,25,44,3177,222,1646,76,3,264,4,44,157,801,2608,7350,14,1859,14,23,204,3498,5548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3452,143,123,67,706,277,90,127,797,515,1,206,30,66,15,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3453,107,25,54,62,37,107,2,125,158,5,15985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3454,438,8,119,144,3219,14,182,5,6201,81,1,80,4,77,140,810,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3455,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3456,415,12,116,1,60,1,811,133,20,32,48,136,45,2202,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3457,124,4797,13,17,396,1,14721,116,27,3798,634,1,266,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3458,2544,16,143,90,1,80,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3459,160,64,11,54,51,26,2,35,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3460,790,97,86,109,6,30,175,1060,3,36,6577,8155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3461,18,86,20,3558,141,2,1,18,86,39,5,448,448,2,31,86,86,14,9,62,534,2,31,18,32,21,7,134,4250,2,18,18,14,14,3,41,198,97,188,12,109,14,25,73,812,12890,16258,9257,12891,4207,1.0
3462,13,63,141,1860,247,86,1183,4,6,6,217,418,6,6,56,125,497,383,97,12428,13860,25,231,260,14,264,434,150,6,1453,45,32,61,2,1422,323,14543,347,482,120,165,4,252,65,741,4,9,139,3272,4403,1.0
3463,739,23,62,194,65,86,65,60,80,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3464,366,12,560,83,4,369,155,226,650,4,1154,14,24,101,90,136,36,68,179,1123,225,1205,934,39,4,199,1,450,96,13339,4,271,86,138,90,266,6,19,602,177,338,4128,0,0,0,0,0,0,0,0,1.0
3465,57,332,88,12,16,1,40,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3466,52,10,186,91,3261,1860,2,1116,113,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3467,39,23,1189,210,108,46,2160,53,14,602,6,121,1012,4,36,117,221,1012,283,90,164,45,7,2501,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3468,652,591,163,360,63,195,934,14,724,4,1345,18,130,231,343,12,2,153,39,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3469,105,299,90,161,8,41,33,2781,285,17,648,105,510,1406,51,2,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3470,107,85,143,984,653,65,65,22,21,5415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3471,1366,2207,179,128,396,15,125,37,36,423,8,179,54,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3472,147,428,144,504,53,114,365,136,126,1199,15,151,8,817,503,23,18409,4,3879,646,97,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3473,105,15922,10,65,25,1406,8,139,25,28,290,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3474,12892,474,900,2768,62,2033,2673,645,150,592,28,190,1678,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3475,354,2,88,109,6,30,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3476,6,1305,60,142,5415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3477,308,39,88,404,2,296,809,881,21,35,32,6,3317,66,121,169,69,273,86,52,7,3,9355,29,115,169,65,2,4795,15,903,32,1305,25,5,649,1,76,293,97,14,88,1231,8,1816,890,35,0,0,0,1.0
3478,54,51,37,137,198,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3479,28,169,396,4,161,65,5,1075,1,12,347,25,24,60,6655,2,25,60,58,1968,8,150,6543,69,14,3856,9310,13686,13687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3480,2,227,685,308,133,14721,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3481,17,171,15684,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3482,10586,361,12,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3483,2,206,65,2,181,304,143,235,1147,59,81,4,93,135,450,27,14,702,281,3871,7,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3484,94,125,6,1630,41,5498,28,509,65,122,14,684,444,143,61,2,226,14,16728,1,323,275,16648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3485,7,275,13905,238,3478,5235,1,1276,2933,701,1682,3,3258,96,2,29,5,229,2424,13,10471,155,231,591,9,186,124,64,36,20,306,14,113,21,58,14,17104,64,362,78,8,111,186,280,255,864,9,68,7,76,1.0
3486,53,66,29,404,7,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3487,65,65,34,118,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3488,25,525,193,8,162,158,389,4,396,1,8,12684,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3489,2,125,5,5533,3362,126,7,20,418,7,62,43,52,2,55,719,13,143,4708,2781,20,10,263,8,28,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3490,86,6,26,14,1,286,65,26,55,116,17,54,45,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3491,143,1011,428,14,25,742,52,39,32,14,140,140,105,12,28,290,62,2898,27,5,327,174,69,628,139,4,39,23,1270,140,86,135,12,14,103,131,120,125,285,21,3654,157,6,996,23,120,597,6220,1,22,1.0
3492,107,90,209,584,139,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3493,86,66,146,317,1165,9,52,3393,97,3,263,54,142,198,91,14665,635,86,48,65,25,89,38,8,195,215,212,24,86,88,13,499,143,97,2005,3,130,212,70,130,5225,19328,5714,325,1139,224,229,2,100,4426,1.0
3494,50,503,23,302,4,797,17,23,1414,27,20,360,23,1035,173,86,25,112,22,249,154,94,35,50,610,2,206,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3495,227,19957,161,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3496,244,65,5,2687,1554,4,86,2,1171,906,4,14,214,371,60,40,362,158,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3497,2,133,16,1,810,505,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
